sample_id,kind,index,value
38,p,11,0.73490181805293808
38,p,12,-0.41162478478500936
38,p,13,-0.37308745204115068
38,p,14,0.62220780245126672
38,p,15,-0.48863095641880377
38,p,16,-0.32367330112739917
38,p,17,0.61084421059923388
38,z,0,0
38,z,1,0
38,z,2,1
38,z,3,0.42301251314494809
38,z,4,-0.90612384016909908
38,z,5,-2.0510342851533115e-10
38,z,6,0.42301251314494809
38,z,7,-0.90612384016909908
38,z,8,-2.0510342851533115e-10
38,z,9,0.42301251314494809
38,z,10,-0.90612384016909908
38,z,11,-2.0510342851533115e-10
38,z,12,0.20520593567890749
38,z,13,0.095797809439021026
38,z,14,-0.97401914953907798
38,z,15,-0.8352079352906121
38,z,16,0.53594523767626334
38,z,17,-0.12324936932790458
39,T,0,-0.059525414468432472
39,T,1,-0.51028880532034493
39,T,2,-0.85794059246377685
39,T,3,-0.27151559048528934
39,T,4,-0.98716322746411511
39,T,5,0.15769729934889984
39,T,6,-0.02530462646819515
39,T,7,-0.37748376173288289
39,T,8,0.14820758204286558
39,T,9,0.84542113585052903
39,T,10,-0.5131253411031349
39,T,11,0.028044087973184743
39,T,12,0
39,T,13,0
39,T,14,0
39,T,15,1
39,p,0,0
39,p,1,0
39,p,2,0.1273
39,p,3,0
39,p,4,0
39,p,5,0.1273
39,p,6,-0.024719426665935289
39,p,7,-0.33100815077274232
39,p,8,0.64146588185848818
39,p,9,-0.20090275140725025
39,p,10,-0.48882734288370366
39,p,11,0.095154175810064023
39,p,12,-0.19241346786012908
39,p,13,-0.37515067517251532
39,p,14,0.075354244422893776
39,p,15,-0.27151559048528934
39,p,16,-0.37748376173288289
39,p,17,0.028044087973184743
39,z,0,0
39,z,1,0
39,z,2,1
39,z,3,-0.99722311753099879
39,z,4,0.074471832673540433
39,z,5,-2.0510342851533115e-10
39,z,6,-0.99722311753099879
39,z,7,0.074471832673540433
39,z,8,-2.0510342851533115e-10
39,z,9,-0.99722311753099879
39,z,10,0.074471832673540433
39,z,11,-2.0510342851533115e-10
39,z,12,0.073373237226630542
39,z,13,0.98251225333784198
39,z,14,-0.17113164552437549
39,z,15,-0.85794059246377685
39,z,16,-0.02530462646819515
39,z,17,-0.5131253411031349
40,T,0,-0.35116070240884845
40,T,1,-0.2555758030268338
40,T,2,0.90075921865441544
40,T,3,0.069765942694369559
40,T,4,0.90027698563484171
40,T,5,-0.35649695155632927
40,T,6,0.24982248230951434
40,T,7,0.61525073803089692
40,T,8,0.25726933400614904
40,T,9,0.8986606325183234
40,T,10,0.35527673346533584
40,T,11,-0.73734869075441745
40,T,12,0
40,T,13,0
40,T,14,0
40,T,15,1
40,p,0,0
40,p,1,0
40,p,2,0.1273
40,p,3,0
40,p,4,0
40,p,5,0.1273
40,p,6,-0.060777741842794872
40,p,7,0.19451660385006525
40,p,8,-0.4497730949568931
40,p,9,-0.04766610204464472
40,p,10,0.70225539220520083
40,p,11,-0.76031028948029089
40,p,12,-0.013284057265567549
40,p,13,0.59221710516195969
40,p,14,-0.77010520557992146
40,p,15,0.069765942694369559
40,p,16,0.61525073803089692
40,p,17,-0.73734869075441745
40,z,0,0
40,z,1,0
40,z,2,1
40,z,3,0.95449212701238317
40,z,4,0.29823611362706642
40,z,5,-2.0510342851533115e-10
40,z,6,0.95449212701238317
40,z,7,0.29823611362706642
40,z,8,-2.0510342851533115e-10
40,z,9,0.95449212701238317
40,z,10,0.29823611362706642
40,z,11,-2.0510342851533115e-10
40,z,12,0.29716546913636271
40,z,13,-0.95106557513605139
40,z,14,-0.084657874672693367
40,z,15,0.90075921865441544
40,z,16,0.24982248230951434
40,z,17,0.35527673346533584
41,T,0,-0.87779793335373968
41,T,1,0.13805804198363472
41,T,2,0.45870553217020221
41,T,3,0.22308655971424032
41,T,4,-0.2744303739758549
41,T,5,0.63992633075424066
41,T,6,-0.71776198077558162
41,T,7,0.57607363597015282
41,T,8,-0.39263056177452105
41,T,9,-0.75593271410295437
41,T,10,-0.5238386905427711
41,T,11,-0.16133343578980033
41,T,12,0
41,T,13,0
41,T,14,0
41,T,15,1
41,p,0,0
41,p,1,0
41,p,2,0.1273
41,p,3,0
41,p,4,0
41,p,5,0.1273
41,p,6,0.28201015142367813
41,p,7,0.48952613069781065
41,p,8,0.36262624557839718
41,p,9,0.22699439215132972
41,p,10,0.7224482030948689
41,p,11,-0.18246504576915923
41,p,12,0.18079390964814768
41,p,13,0.64225129059766151
41,p,14,-0.11303550852175685
41,p,15,0.22308655971424032
41,p,16,0.57607363597015282
41,p,17,-0.16133343578980033
41,z,0,0
41,z,1,0
41,z,2,1
41,z,3,-0.86649860810787027
41,z,4,0.49917948890867231
41,z,5,-2.0510342851533115e-10
41,z,6,-0.86649860810787027
41,z,7,0.49917948890867231
41,z,8,-2.0510342851533115e-10
41,z,9,-0.86649860810787027
41,z,10,0.49917948890867231
41,z,11,-2.0510342851533115e-10
41,z,12,-0.39931272690736425
41,z,13,-0.6931453111253878
41,z,14,0.60008243083320989
41,z,15,0.45870553217020221
41,z,16,-0.71776198077558162
41,z,17,-0.5238386905427711
42,T,0,0.16104625785982082
42,T,1,-0.33814508232817958
42,T,2,0.92721195318363769
42,T,3,-0.4023773737809323
42,T,4,0.77390144879265976
42,T,5,-0.53976033088068653
42,T,6,-0.33126323787011652
42,T,7,-0.35753627067929672
42,T,8,0.61248726548881804
42,T,9,0.77091937873219918
42,T,10,0.17476458768637826
42,T,11,0.0068841440763454977
42,T,12,0
42,T,13,0
42,T,14,0
42,T,15,1
42,p,0,0
42,p,1,0
42,p,2,0.1273
42,p,3,0
42,p,4,0
42,p,5,0.1273
42,p,6,-0.20485616176239438
42,p,7,-0.24449111387002137
42,p,8,-0.39500455505057197
42,p,9,-0.52171189559851161
42,p,10,-0.36738772043598866
42,p,11,0.09377229537377596
42,p,12,-0.48786631586446372
42,p,13,-0.32699380014767199
42,p,14,-0.0092291509083385626
42,p,15,-0.4023773737809323
42,p,16,-0.35753627067929672
42,p,17,0.0068841440763454977
42,z,0,0
42,z,1,0
42,z,2,1
42,z,3,-0.76650156633681199
42,z,4,0.64224243771586265
42,z,5,-2.0510342851533115e-10
42,z,6,-0.76650156633681188
42,z,7,0.64224243771586254
42,z,8,-2.0510342851533113e-10
42,z,9,-0.76650156633681188
42,z,10,0.64224243771586254
42,z,11,-2.0510342851533113e-10
42,z,12,0.29252877903239299
42,z,13,0.34912636377110345
42,z,14,-0.89024586242104164
42,z,15,0.92721195318363769
42,z,16,-0.33126323787011652
42,z,17,0.17476458768637826
43,T,0,0.41527513353202788
43,T,1,0.0099321851312239411
43,T,2,0.90964164106997403
43,T,3,-0.058796592896057598
43,T,4,0.54773152860047636
43,T,5,0.7956401117623545
43,T,6,-0.25874115469281894
43,T,7,0.059407390719722848
43,T,8,-0.72631724201408143
43,T,9,0.60568817410719433
43,T,10,0.32496938271128117
43,T,11,1.2522314177234606
43,T,12,0
43,T,13,0
43,T,14,0
43,T,15,1
43,p,0,0
43,p,1,0
43,p,2,0.1273
43,p,3,0
43,p,4,0
43,p,5,0.1273
43,p,6,-0.017541309365740995
43,p,7,-0.023020894545466172
43,p,8,0.73861525490540625
43,p,9,-0.19070858078987202
43,p,10,0.020212530031282712
43,p,11,1.3065482690786341
43,p,12,-0.14266555220270921
43,p,13,0.08326332518240076
43,p,14,1.2222692406374804
43,p,15,-0.058796592896057598
43,p,16,0.059407390719722848
43,p,17,1.2522314177234606
43,z,0,0
43,z,1,0
43,z,2,1
43,z,3,-0.79540540216375821
43,z,4,0.60607775590984203
43,z,5,-2.0510342851533115e-10
43,z,6,-0.7954054021637581
43,z,7,0.60607775590984192
43,z,8,-2.0510342851533113e-10
43,z,9,-0.7954054021637581
43,z,10,0.60607775590984192
43,z,11,-2.0510342851533113e-10
43,z,12,0.41523793074470877
43,z,13,0.5449506927495078
43,z,14,-0.7284272121102312
43,z,15,0.90964164106997403
43,z,16,-0.25874115469281894
43,z,17,0.32496938271128117
44,T,0,-0.69175226142408763
44,T,1,0.48511290751182884
44,T,2,0.53492455148374007
44,T,3,-0.1812637006721578
44,T,4,0.27778816778340504
44,T,5,0.86251449167787275
44,T,6,-0.42296865780480669
44,T,7,0.043125865736047986
44,T,8,-0.66656773298307781
44,T,9,-0.14399381448895832
44,T,10,-0.7314049758750073
44,T,11,-0.097756324581267623
44,T,12,0
44,T,13,0
44,T,14,0
44,T,15,1
44,p,0,0
44,p,1,0
44,p,2,0.1273
44,p,3,0
44,p,4,0
44,p,5,0.1273
44,p,6,-0.2643067630351309
44,p,7,0.48990838154404293
44,p,8,0.38161420075722796
44,p,9,-0.18885440395301767
44,p,10,0.004775749569091714
44,p,11,0.044928572339559325
44,p,12,-0.23058374431895862
44,p,13,0.082123575985651162
44,p,14,-0.030320785805591929
44,p,15,-0.1812637006721578
44,p,16,0.043125865736047986
44,p,17,-0.097756324581267623
44,z,0,0
44,z,1,0
44,z,2,1
44,z,3,-0.88008841408523708
44,z,4,-0.4748098391913676
44,z,5,-2.0510342851533115e-10
44,z,6,-0.88008841408523708
44,z,7,-0.4748098391913676
44,z,8,-2.0510342851533115e-10
44,z,9,-0.88008841408523708
44,z,10,-0.4748098391913676
44,z,11,-2.0510342851533115e-10
44,z,12,-0.36066845605826231
44,z,13,0.66852053946896672
44,z,14,-0.65038338932715001
44,z,15,0.53492455148374007
44,z,16,-0.42296865780480669
44,z,17,-0.7314049758750073
45,T,0,-0.32457625268296436
45,T,1,0.16594286728408739
45,T,2,0.93118914351050075
45,T,3,0.4123050620785238
45,T,4,-0.034068664109963863
45,T,5,0.98180001053425536
45,T,6,-0.18683700233277728
45,T,7,-0.52693849025662964
45,T,8,-0.94524577878985883
45,T,9,-0.092367224232795364
45,T,10,-0.31301551649635778
45,T,11,0.49183422847337432
45,T,12,0
45,T,13,0
45,T,14,0
45,T,15,1
45,p,0,0
45,p,1,0
45,p,2,0.1273
45,p,3,0
45,p,4,0
45,p,5,0.1273
45,p,6,0.17652577530912683
45,p,7,-0.58017042771165916
45,p,8,0.044929341022533806
45,p,9,0.34568677604873288
45,p,10,-0.57293769163379138
45,p,11,0.61566236515781447
45,p,12,0.32644942304685565
45,p,13,-0.50971211864154753
45,p,14,0.52069425909433853
45,p,15,0.4123050620785238
45,p,16,-0.52693849025662964
45,p,17,0.49183422847337432
45,z,0,0
45,z,1,0
45,z,2,1
45,z,3,0.95669584845768529
45,z,4,0.29108942533838228
45,z,5,-2.0510342851533115e-10
45,z,6,0.95669584845768529
45,z,7,0.29108942533838228
45,z,8,-2.0510342851533115e-10
45,z,9,0.95669584845768518
45,z,10,0.29108942533838222
45,z,11,-2.0510342851533113e-10
45,z,12,-0.16626925671458295
45,z,13,0.54646130503235812
45,z,14,-0.82081336269209948
45,z,15,0.93118914351050075
45,z,16,-0.18683700233277728
45,z,17,-0.31301551649635778
46,T,0,0.089661106503955659
46,T,1,-0.91699094882782306
46,T,2,-0.38870102360083292
46,T,3,-0.35553900029744079
46,T,4,-0.056597728947022891
46,T,5,-0.39433334501389306
46,T,6,0.91722293369071051
46,T,7,-1.0640153919725068
46,T,8,-0.99436290309852438
46,T,9,-0.060239627970323117
46,T,10,-0.087255969213982251
46,T,11,0.01922358610436967
46,T,12,0
46,T,13,0
46,T,14,0
46,T,15,1
46,p,0,0
46,p,1,0
46,p,2,0.1273
46,p,3,0
46,p,4,0
46,p,5,0.1273
46,p,6,-0.08066720005723145
46,p,7,-0.60052257006542653
46,p,8,0.041221862956141081
46,p,9,-0.31814107880361725
46,p,10,-1.1369723404451024
46,p,11,0.1423739378421254
46,p,12,-0.31970076592144403
46,p,13,-1.1485833464587905
46,p,14,0.027268586465898845
46,p,15,-0.35553900029744079
46,p,16,-1.0640153919725068
46,p,17,0.01922358610436967
46,z,0,0
46,z,1,0
46,z,2,1
46,z,3,-0.99109823722687895
46,z,4,0.13313258115793147
46,z,5,-2.0510342851533115e-10
46,z,6,-0.99109823722687895
46,z,7,0.13313258115793147
46,z,8,-2.0510342851533115e-10
46,z,9,-0.99109823722687895
46,z,10,0.13313258115793147
46,z,11,-2.0510342851533115e-10
46,z,12,-0.013480441813541653
46,z,13,-0.10035441671294749
46,z,14,-0.99486042676081732
46,z,15,-0.38870102360083292
46,z,16,0.91722293369071051
46,z,17,-0.087255969213982251
47,T,0,0.66051430038938486
47,T,1,-0.73836065205122703
47,T,2,-0.13617784872587801
47,T,3,0.48259591093263488
47,T,4,0.21051210095790746
47,T,5,0.0080238074860669497
47,T,6,0.97755832248705976
47,T,7,0.050029623781994617
47,T,8,-0.72069793556760608
47,T,9,-0.67435833650657362
47,T,10,0.16073369171607296
47,T,11,0.28755330746350982
47,T,12,0
47,T,13,0
47,T,14,0
47,T,15,1
47,p,0,0
47,p,1,0
47,p,2,0.1273
47,p,3,0
47,p,4,0
47,p,5,0.1273
47,p,6,0.38079139887041086
47,p,7,0.099468068069570245
47,p,8,-0.34136620742360224
47,p,9,0.58611119914342935
47,p,10,-0.016341303337249077
47,p,11,0.20529265383376838
47,p,12,0.49515150858516083
47,p,13,-0.040101253551312291
47,p,14,0.27273366108728792
47,p,15,0.48259591093263488
47,p,16,0.050029623781994617
47,p,17,0.28755330746350982
47,z,0,0
47,z,1,0
47,z,2,1
47,z,3,0.25273395910596269
47,z,4,-0.96753581117942378
47,z,5,-2.0510342851533115e-10
47,z,6,0.25273395910596269
47,z,7,-0.96753581117942378
47,z,8,-2.0510342851533115e-10
47,z,9,0.25273395910596269
47,z,10,-0.96753581117942378
47,z,11,-2.0510342851533115e-10
47,z,12,-0.78616845772055777
47,z,13,-0.20535825595560253
47,z,14,0.5828954818800306
47,z,15,-0.13617784872587801
47,z,16,0.97755832248705976
47,z,17,0.16073369171607296
48,T,0,0.59704311830646262
48,T,1,-0.30763439133854603
48,T,2,-0.74087826000541912
48,T,3,-1.1407803856257688
48,T,4,0.78574891991415796
48,T,5,0.41038548639901057
48,T,6,0.46279843064425075
48,T,7,0.28590307180077534
48,T,8,0.1616729715710982
48,T,9,-0.85845491076631952
48,T,10,0.48674122123009161
48,T,11,0.22021673111182716
48,T,12,0
48,T,13,0
48,T,14,0
48,T,15,1
48,p,0,0
48,p,1,0
48,p,2,0.1273
48,p,3,0
48,p,4,0
48,p,5,0.1273
48,p,6,-0.55846435175592835
48,p,7,0.21831762682464298
48,p,8,0.24977032961287685
48,p,9,-1.1256177876789386
48,p,10,0.26400929942057433
48,p,11,0.074689797693676591
48,p,12,-1.0724714100532691
48,p,13,0.24323305649537547
48,p,14,0.17533919051441271
48,p,15,-1.1407803856257688
48,p,16,0.28590307180077534
48,p,17,0.22021673111182716
48,z,0,0
48,z,1,0
48,z,2,1
48,z,3,-0.36409286132876045
48,z,4,-0.93136265134985741
48,z,5,-2.0510342851533115e-10
48,z,6,-0.36409286132876045
48,z,7,-0.93136265134985741
48,z,8,-2.0510342851533115e-10
48,z,9,-0.36409286132876045
48,z,10,-0.93136265134985741
48,z,11,-2.0510342851533115e-10
48,z,12,0.45934639261598637
48,z,13,-0.17956994749523655
48,z,14,0.86991696474274949
48,z,15,-0.74087826000541912
48,z,16,0.46279843064425075
48,z,17,0.48674122123009161
49,T,0,0.73254237486138041
49,T,1,-0.41652025242998408
49,T,2,-0.53841670511613171
49,T,3,0.12276458571311258
49,T,4,-0.16521777438833149
49,T,5,0.65851042528153403
49,T,6,-0.73421189504236406
49,T,7,0.12505208971013709
49,T,8,0.66036713732484864
49,T,9,0.62679733495859391
49,T,10,0.41357024171256446
49,T,11,-0.057033593953946714
49,T,12,0
49,T,13,0
49,T,14,0
49,T,15,1
49,p,0,0
49,p,1,0
49,p,2,0.1273
49,p,3,0
49,p,4,0
49,p,5,0.1273
49,p,6,0.60472028707138381
49,p,7,0.09411348183782095
49,p,8,0.12746413611814109
49,p,9,0.11069299687171502
49,p,10,0.18314184933080294
49,p,11,-0.19255918772014871
49,p,12,0.17240660592481991
49,p,13,0.19274642643304307
49,p,14,-0.095164770239845167
49,p,15,0.12276458571311258
49,p,16,0.12505208971013709
49,p,17,-0.057033593953946714
49,z,0,0
49,z,1,0
49,z,2,1
49,z,3,-0.15378020461199915
49,z,4,0.98810507977112016
49,z,5,-2.0510342851533115e-10
49,z,6,-0.15378020461199915
49,z,7,0.98810507977112016
49,z,8,-2.0510342851533115e-10
49,z,9,-0.15378020461199912
49,z,10,0.98810507977112005
49,z,11,-2.0510342851533113e-10
49,z,12,0.53339333667333533
49,z,13,0.083012766657218059
49,z,14,0.84178407502423114
49,z,15,-0.53841670511613171
49,z,16,-0.73421189504236406
49,z,17,0.41357024171256446
50,T,0,-0.27627571279830693
50,T,1,-0.35828158324036524
50,T,2,-0.89179932587357591
50,T,3,-0.4731519912195945
50,T,4,-0.52449604307676678
50,T,5,-0.72134546692419133
50,T,6,0.45228820252659063
50,T,7,0.83397245454884683
50,T,8,-0.80534193440711976
50,T,9,0.59270146318251771
50,T,10,0.011372960331457653
50,T,11,-0.43054444155454252
50,T,12,0
50,T,13,0
50,T,14,0
50,T,15,1
50,p,0,0
50,p,1,0
50,p,2,0.1273
50,p,3,0
50,p,4,0
50,p,5,0.1273
50,p,6,-0.080773380095451069
50,p,7,0.28990512882384767
50,p,8,-0.40559274469595108
50,p,9,-0.3904049901129597
50,p,10,0.79039400318334285
50,p,11,-0.31590944523986081
50,p,12,-0.39092809337405077
50,p,13,0.79227148227589517
50,p,14,-0.4315930284971029
50,p,15,-0.4731519912195945
50,p,16,0.83397245454884683
50,p,17,-0.43054444155454252
50,z,0,0
50,z,1,0
50,z,2,1
50,z,3,-0.96330838102446192
50,z,4,-0.26839702503572938
50,z,5,-2.0510342851533115e-10
50,z,6,-0.96330838102446192
50,z,7,-0.26839702503572938
50,z,8,-2.0510342851533115e-10
50,z,9,-0.96330838102446192
50,z,10,-0.26839702503572938
50,z,11,-2.0510342851533115e-10
50,z,12,-0.0045212036395079107
50,z,13,0.016227131309872883
50,z,14,-0.99985810939707942
50,z,15,-0.89179932587357591
50,z,16,0.45228820252659063
50,z,17,0.011372960331457653
51,T,0,0.16010856588236735
51,T,1,-0.4247164653702854
51,T,2,-0.89105621100717469
51,T,3,0.56165510055988599
51,T,4,-0.2664052226218957
51,T,5,0.85061179968926071
51,T,6,-0.45330764783883232
51,T,7,0.07692111551341059
51,T,8,0.95047014918453365
51,T,9,0.30996046566097391
51,T,10,0.023043550862711485
51,T,11,1.2045405336290973
51,T,12,0
51,T,13,0
51,T,14,0
51,T,15,1
51,p,0,0
51,p,1,0
51,p,2,0.1273
51,p,3,0
51,p,4,0
51,p,5,0.1273
51,p,6,0.40582212842503135
51,p,7,0.188807983851349
51,p,8,0.54467746143576801
51,p,9,0.64139166774139789
51,p,10,0.11759073128275661
51,p,11,1.0867466789383449
51,p,12,0.64381048321474754
51,p,13,0.11871608064415094
51,p,14,1.2024159182395553
51,p,15,0.56165510055988599
51,p,16,0.07692111551341059
51,p,17,1.2045405336290973
51,z,0,0
51,z,1,0
51,z,2,1
51,z,3,0.42182902672268818
51,z,4,-0.90667539517414364
51,z,5,-2.0510342851533113e-10
51,z,6,0.42182902672268813
51,z,7,-0.90667539517414353
51,z,8,-2.051034285153311e-10
51,z,9,0.42182902672268813
51,z,10,-0.90667539517414353
51,z,11,-2.051034285153311e-10
51,z,12,0.020905924575191578
51,z,13,0.0097264421900979271
51,z,14,0.99973413397761846
51,z,15,-0.89105621100717469
51,z,16,-0.45330764783883232
51,z,17,0.023043550862711485
52,T,0,-0.042214661406870219
52,T,1,0.98748769866086217
52,T,2,-0.15194067051246476
52,T,3,-0.53674554597938184
52,T,4,0.4776041752371864
52,T,5,0.15352032046063302
52,T,6,0.86505824254883035
52,T,7,0.66754132146666789
52,T,8,0.87756035357023188
52,T,9,-0.036049357818669671
52,T,10,-0.4781090562231084
52,T,11,-0.78696544182807426
52,T,12,0
52,T,13,0
52,T,14,0
52,T,15,1
52,p,0,0
52,p,1,0
52,p,2,0.1273
52,p,3,0
52,p,4,0
52,p,5,0.1273
52,p,6,-0.43395284909125326
52,p,7,0.31903322875910428
52,p,8,-0.16329718462697654
52,p,9,-0.57881765089904214
52,p,10,0.62901257737235383
52,p,11,-0.65046341304546584
52,p,12,-0.52273661615813261
52,p,13,0.58778295150366577
52,p,14,-0.74288378684430367
52,p,15,-0.53674554597938184
52,p,16,0.66754132146666789
52,p,17,-0.78696544182807426
52,z,0,0
52,z,1,0
52,z,2,1
52,z,3,0.59233049713012853
52,z,4,0.80569509255646754
52,z,5,-2.0510342851533115e-10
52,z,6,0.59233049713012842
52,z,7,0.80569509255646743
52,z,8,-2.0510342851533113e-10
52,z,9,0.59233049713012842
52,z,10,0.80569509255646743
52,z,11,-2.0510342851533113e-10
52,z,12,0.48471075834839705
52,z,13,-0.35634940249514319
52,z,14,-0.79879320483005889
52,z,15,-0.15194067051246479
52,z,16,0.86505824254883046
52,z,17,-0.47810905622310845
53,T,0,0.27055058006408977
53,T,1,-0.9445140079446227
53,T,2,0.18626774391549808
53,T,3,0.070420573378357762
53,T,4,0.7724627902930763
53,T,5,0.097512431136921082
53,T,6,-0.62752893430215795
53,T,7,0.14778047249146653
53,T,8,0.57454644828735946
53,T,9,0.31366321838901073
53,T,10,0.75598397085535374
53,T,11,-0.045483117745763274
53,T,12,0
53,T,13,0
53,T,14,0
53,T,15,1
53,p,0,0
53,p,1,0
53,p,2,0.1273
53,p,3,0
53,p,4,0
53,p,5,0.1273
53,p,6,0.53177838362379748
53,p,7,0.24762686025885988
53,p,8,-0.047161138334015001
53,p,9,-0.050802871628818358
53,p,10,0.15718713036388554
53,p,11,-0.12976669363031806
53,p,12,0.053246687389348818
53,p,13,0.20563864023412551
53,p,14,-0.11518483985862688
53,p,15,0.070420573378357762
53,p,16,0.14778047249146653
53,p,17,-0.045483117745763274
53,z,0,0
53,z,1,0
53,z,2,1
53,z,3,-0.42213445500898311
53,z,4,0.90653323264746821
53,z,5,-2.0510342851533115e-10
53,z,6,-0.42213445500898311
53,z,7,0.90653323264746821
53,z,8,-2.0510342851533115e-10
53,z,9,-0.42213445500898311
53,z,10,0.90653323264746821
53,z,11,-2.0510342851533115e-10
53,z,12,0.89930474518727033
53,z,13,0.41876845177389771
53,z,14,0.12603157970346754
53,z,15,0.18626774391549808
53,z,16,-0.62752893430215795
53,z,17,0.75598397085535374
54,T,0,0.88155729620135059
54,T,1,-0.43052239583888224
54,T,2,0.19366775724242996
54,T,3,-0.28936879075432287
54,T,4,0.24611689177639773
54,T,5,0.069061894298807103
54,T,6,-0.96677656691615421
54,T,7,-0.4170713357843206
54,T,8,0.40284390164986861
54,T,9,0.89993384281124178
54,T,10,0.16684085071259352
54,T,11,0.030152247974455759
54,T,12,0
54,T,13,0
54,T,14,0
54,T,15,1
54,p,0,0
54,p,1,0
54,p,2,0.1273
54,p,3,0
54,p,4,0
54,p,5,0.1273
54,p,6,-0.44376130941137476
54,p,7,-0.21138233949928781
54,p,8,0.49190582389384552
54,p,9,-0.36669488040742082
54,p,10,-0.35626258354357293
54,p,11,-0.08034798508189811
54,p,12,-0.30722495797207494
54,p,13,-0.32793453631465119
54,p,14,0.014769521538754632
54,p,15,-0.28936879075432287
54,p,16,-0.4170713357843206
54,p,17,0.030152247974455759
54,z,0,0
54,z,1,0
54,z,2,1
54,z,3,0.43004540268694236
54,z,4,-0.90280726161668945
54,z,5,-2.0510342851533113e-10
54,z,6,0.43004540268694236
54,z,7,-0.90280726161668945
54,z,8,-2.0510342851533113e-10
54,z,9,0.43004540268694236
54,z,10,-0.90280726161668945
54,z,11,-2.0510342851533113e-10
54,z,12,0.51400105821387976
54,z,13,0.24484051191807904
54,z,14,0.82210463803502809
54,z,15,0.19366775724242996
54,z,16,-0.96677656691615421
54,z,17,0.16684085071259352
55,T,0,0.67176555807440042
55,T,1,0.72687659894501711
55,T,2,-0.14276359792017815
55,T,3,0.72511060445690456
55,T,4,-0.71393419364408539
55,T,5,0.58389875643835831
55,T,6,-0.38647148585051949
55,T,7,-0.58080580116697444
55,T,8,-0.19755759193399505
55,T,9,0.36154204753508767
55,T,10,0.91118513252432809
55,T,11,0.79619611990304062
55,T,12,0
55,T,13,0
55,T,14,0
55,T,15,1
55,p,0,0
55,p,1,0
55,p,2,0.1273
55,p,3,0
55,p,4,0
55,p,5,0.1273
55,p,6,0.1933236901846522
55,p,7,-0.094932512107546427
55,p,8,0.70015056424720323
55,p,9,0.63453045783582152
55,p,10,-0.49422966399947976
55,p,11,0.7175377477683319
55,p,12,0.73827340818514497
55,p,13,-0.54517313017155655
55,p,14,0.7121848506842976
55,p,15,0.72511060445690456
55,p,16,-0.58080580116697444
55,p,17,0.79619611990304062
55,z,0,0
55,z,1,0
55,z,2,1
55,z,3,-0.44077852722418687
55,z,4,-0.897615892204498
55,z,5,-2.0510342851533113e-10
55,z,6,-0.44077852722418687
55,z,7,-0.897615892204498
55,z,8,-2.0510342851533113e-10
55,z,9,-0.44077852722418687
55,z,10,-0.897615892204498
55,z,11,-2.0510342851533113e-10
55,z,12,0.89665471347729919
55,z,13,-0.44030653562728445
55,z,14,-0.046265316197357576
55,z,15,-0.14276359792017815
55,z,16,-0.38647148585051949
55,z,17,0.91118513252432809
56,T,0,0.80787427479376617
56,T,1,-0.35100429867777949
56,T,2,0.47342912715227697
56,T,3,-0.23114120276891711
56,T,4,-0.4743590348675677
56,T,5,0.08944422427636449
56,T,6,0.87577579138904571
56,T,7,-0.12267644466511032
56,T,8,-0.34974656848346086
56,T,9,-0.93209211618451071
56,T,10,-0.094242372533400037
56,T,11,1.1063613731411512
56,T,12,0
56,T,13,0
56,T,14,0
56,T,15,1
56,p,0,0
56,p,1,0
56,p,2,0.1273
56,p,3,0
56,p,4,0
56,p,5,0.1273
56,p,6,-0.12791196419852277
56,p,7,-0.27638578976842526
56,p,8,0.65814218429676408
56,p,9,-0.27020294095961578
56,p,10,-0.19350852767904225
56,p,11,1.2302335920647376
56,p,12,-0.27479136829235706
56,p,13,-0.20342297263118034
56,p,14,1.1150505198887308
56,p,15,-0.23114120276891711
56,p,16,-0.12267644466511032
56,p,17,1.1063613731411512
56,z,0,0
56,z,1,0
56,z,2,1
56,z,3,-0.90752250608685658
56,z,4,0.42000345349274398
56,z,5,-2.0510342851533115e-10
56,z,6,-0.90752250608685658
56,z,7,0.42000345349274398
56,z,8,-2.0510342851533115e-10
56,z,9,-0.90752250608685658
56,z,10,0.42000345349274398
56,z,11,-2.0510342851533115e-10
56,z,12,-0.039657971760944467
56,z,13,-0.085690967607070734
56,z,14,-0.99553217092486368
56,z,15,0.47342912715227697
56,z,16,0.87577579138904571
56,z,17,-0.094242372533400037
57,T,0,-0.28699749633357785
57,T,1,0.50885549825233545
57,T,2,0.81160243900362028
57,T,3,-0.020397392529612618
57,T,4,-0.75543226459109813
57,T,5,0.40074152011982589
57,T,6,-0.5183901307575367
57,T,7,0.11399046740600667
57,T,8,-0.58902846341498893
57,T,9,-0.76188733809561282
57,T,10,0.26939404844309123
57,T,11,0.20120338888509612
57,T,12,0
57,T,13,0
57,T,14,0
57,T,15,1
57,p,0,0
57,p,1,0
57,p,2,0.1273
57,p,3,0
57,p,4,0
57,p,5,0.1273
57,p,6,-0.1232356439487329
57,p,7,-0.21038163981168437
57,p,8,0.68863460760110606
57,p,9,-0.15316027347621933
57,p,10,0.062885526346664417
57,p,11,0.16058772149303691
57,p,12,-0.095227137405746426
57,p,13,0.16178603746185155
57,p,14,0.17636525761864311
57,p,15,-0.020397392529612618
57,p,16,0.11399046740600667
57,p,17,0.20120338888509612
57,z,0,0
57,z,1,0
57,z,2,1
57,z,3,-0.86286169642088439
57,z,4,0.50544009818144964
57,z,5,-2.0510342851533115e-10
57,z,6,-0.86286169642088439
57,z,7,0.50544009818144964
