target_id,pos_error_m,rot_error_rad,num_iterations,converged
456,8.434474069816e-03,1.215570824395e-02,12.000000,1
457,4.087995216611e-03,2.382603940428e-03,14.000000,1
458,6.124604440220e-04,3.550097488508e-04,18.000000,1
459,7.234712887704e-03,1.759630236344e-03,15.000000,1
460,8.363649265152e-03,1.200033113846e-02,16.000000,1
461,4.153149236810e-03,1.382571967240e-03,17.000000,1
462,2.682920206012e-03,7.501280002245e-04,15.000000,1
463,3.052691649959e-03,2.347847917310e-03,14.000000,1
464,8.937129986326e-03,6.431996170967e-03,14.000000,1
465,7.090505717073e-04,1.231454100650e-03,19.000000,1
466,9.705304730683e-03,3.580402535936e-03,16.000000,1
467,2.962827857563e-03,7.643776362245e-04,15.000000,1
468,5.722618122533e-03,1.618555286768e-03,15.000000,1
469,9.906944820459e-03,3.032704999952e-03,13.000000,1
470,9.381112112245e-03,4.079157585180e-03,14.000000,1
471,9.335633772304e-03,3.555957536767e-03,17.000000,1
472,3.943874089655e-03,8.363619195244e-03,13.000000,1
473,4.736695588325e-04,4.211223336159e-04,16.000000,1
474,7.579455437634e-03,7.122896814106e-03,18.000000,1
475,2.543612904299e-04,6.152071007387e-04,13.000000,1
476,3.915133522286e-03,3.289198356511e-03,19.000000,1
477,9.484436797369e-03,8.727670774317e-03,16.000000,1
478,1.593734697108e-03,2.902509358298e-04,15.000000,1
