target_id,pos_error_m,rot_error_rad,num_iterations,converged
225,6.895146485749e-03,1.175374697006e-03,19.000000,1
226,6.497448876946e-03,1.391534951250e-03,13.000000,1
227,9.807436029161e-03,5.552402158460e-03,19.000000,1
228,3.631769920300e-03,8.180703505083e-04,15.000000,1
229,3.581024474640e-03,4.431984840869e-03,17.000000,1
230,2.696563629103e-03,5.595782901657e-03,12.000000,1
231,3.599919750744e-03,1.146120301499e-03,20.000000,1
232,2.814553882158e-03,6.622632793350e-03,18.000000,1
233,5.940951991388e-03,9.250398226186e-04,16.000000,1
234,8.593941979084e-03,1.225989005696e-03,22.000000,1
235,1.557925554497e-03,2.005292594712e-03,16.000000,1
236,2.148842359973e-03,5.380299184207e-04,22.000000,1
237,8.237594590779e-03,6.583748007197e-03,13.000000,1
238,3.569159098688e-03,9.506974341882e-04,16.000000,1
239,2.621250957235e-03,1.263526747731e-03,17.000000,1
240,5.329183346906e-03,4.943241423515e-03,17.000000,1
241,6.026619062120e-04,3.250934405474e-04,15.000000,1
242,6.534402511366e-04,8.953843838093e-04,15.000000,1
243,4.329061807246e-04,0.000000000000e+00,16.000000,1
244,1.344560476662e-03,1.285774435941e-03,13.000000,1
245,7.502361089191e-03,6.164219251659e-04,16.000000,1
246,5.101869245002e-03,4.252489282821e-03,18.000000,1
247,3.058529180001e-03,1.745733125232e-03,14.000000,1
248,5.178063540419e-03,4.819950975864e-04,14.000000,1
249,6.175123962763e-03,9.039418931239e-04,14.000000,1
250,1.934730563116e-03,2.257027258543e-03,13.000000,1
251,9.406601869330e-03,1.086620838650e-02,14.000000,1
252,4.230504195675e-03,5.634232885223e-04,17.000000,1
253,2.552738661099e-03,1.480400481186e-03,18.000000,1
254,3.795189198954e-03,3.677136286375e-03,12.000000,1
255,9.136328611070e-04,3.716594289281e-04,16.000000,1
256,2.977137775379e-03,1.462416862930e-03,15.000000,1
257,6.865441439775e-04,5.013705519505e-04,25.000000,1
258,5.016846590719e-03,6.370586783336e-03,17.000000,1
259,3.964077182229e-03,1.740707476463e-03,16.000000,1
260,5.391350182296e-03,2.284735277268e-04,12.000000,1
261,4.328078826311e-03,7.391279614166e-04,18.000000,1
262,3.578287400066e-03,8.746217152246e-04,18.000000,1
263,6.841813162305e-03,4.859626728394e-03,24.000000,1
264,8.553470788947e-03,1.545382934505e-03,16.000000,1
265,9.146961280221e-03,3.434183789717e-03,13.000000,1
266,7.226434993971e-03,3.986731846623e-03,16.000000,1
267,3.220347657591e-03,9.962142719852e-03,15.000000,1
268,2.363104748620e-03,2.377725146887e-03,14.000000,1
269,1.495261943557e-03,2.139295381348e-04,13.000000,1
270,2.715809758182e-03,1.256672989130e-03,17.000000,1
271,3.569080867208e-03,6.035553903045e-03,14.000000,1
272,9.188218260762e-03,2.989289514203e-03,14.000000,1
273,4.293635316484e-03,2.334837866007e-03,19.000000,1
274,2.626394186850e-03,1.702994037967e-03,13.000000,1
275,7.865993870122e-03,4.321523461948e-03,12.000000,1
276,1.884979026330e-03,1.207747224653e-03,17.000000,1
277,8.591644224276e-04,8.906562006967e-04,18.000000,1
278,4.949691255322e-03,5.073407756773e-04,13.000000,1
279,8.607873103005e-03,3.220642942575e-03,18.000000,1
280,1.355091944909e-03,2.240551683381e-04,16.000000,1
281,7.201154104320e-03,6.993524441849e-03,16.000000,1
282,6.279452838950e-03,1.650124322198e-03,15.000000,1
283,3.817887086801e-03,5.419670104908e-03,14.000000,1
284,7.323345792914e-03,5.501772411586e-03,14.000000,1
285,2.089669752395e-03,9.518989661454e-04,14.000000,1
286,2.892462366558e-03,6.234080024179e-03,16.000000,1
287,9.371524424011e-03,3.480789217722e-03,17.000000,1
288,6.269957642567e-03,2.861058541079e-03,13.000000,1
289,1.329376890713e-03,2.395923265992e-03,22.000000,1
290,1.039288346848e-03,1.084724721069e-03,17.000000,1
291,3.486829843025e-04,1.892151359131e-03,20.000000,1
292,8.580807605501e-03,2.516987637943e-03,12.000000,1
293,3.863900463746e-03,1.454036702391e-03,15.000000,1
294,6.110764240856e-03,6.079279851009e-04,14.000000,1
295,9.106792702149e-03,4.644972979008e-03,16.000000,1
296,4.780635850116e-04,2.426963828743e-03,15.000000,1
297,9.843929390880e-03,9.685843731301e-04,14.000000,1
298,9.785120887154e-03,2.558840224954e-03,14.000000,1
299,6.777707941330e-03,6.318213531821e-03,15.000000,1
300,3.431600559098e-03,3.699887981062e-03,20.000000,1
301,2.283376327381e-03,2.286960655283e-03,14.000000,1
302,6.389561508370e-03,1.621117077217e-03,16.000000,1
303,3.594390245764e-03,2.722707121807e-03,17.000000,1
304,3.212831188397e-03,2.320244865370e-03,15.000000,1
305,8.257115066127e-03,1.027258456055e-02,15.000000,1
306,7.619888012532e-03,6.031796170497e-04,13.000000,1
307,7.764084557771e-03,1.514726891220e-03,23.000000,1
308,2.304042420367e-03,3.175923512371e-03,13.000000,1
309,4.489397395690e-03,1.839026522204e-03,15.000000,1
310,5.379713096224e-03,8.366580702941e-03,16.000000,1
311,4.264540572444e-03,5.016885786598e-03,16.000000,1
312,9.825897008320e-03,2.235460749987e-03,12.000000,1
313,2.061527671564e-03,6.331491945017e-04,17.000000,1
314,2.036871243567e-03,8.749324500560e-04,14.000000,1
315,7.724537209077e-03,6.817961305522e-03,14.000000,1
316,6.041336644921e-03,7.973044555415e-04,13.000000,1
317,4.077380979546e-03,2.976453781178e-03,13.000000,1
318,5.695256216857e-04,1.360939856241e-03,16.000000,1
319,6.765588686425e-03,2.890165843747e-03,15.000000,1
320,1.172505146289e-03,3.909681782188e-04,14.000000,1
321,3.175618223445e-03,2.518173710812e-03,14.000000,1
322,6.535141005749e-03,5.077774194920e-03,14.000000,1
323,8.678894942572e-03,9.804816412757e-03,17.000000,1
324,8.762593164169e-03,5.156626293768e-04,16.000000,1
325,3.295192175977e-03,1.099753944258e-02,14.000000,1
326,4.388793392231e-03,1.048404599068e-03,15.000000,1
327,6.481444710110e-03,4.457338483279e-03,16.000000,1
328,5.215168779698e-03,4.397868769506e-04,15.000000,1
329,5.696049735126e-03,8.159575186610e-03,24.000000,1
330,1.340647489772e-03,2.588045180095e-04,17.000000,1
331,6.455692298373e-03,2.161024391042e-03,22.000000,1
332,5.587029126578e-03,1.160569927384e-03,15.000000,1
333,1.478889312516e-03,9.412112649264e-04,24.000000,1
334,3.385011753836e-03,1.868571709414e-03,14.000000,1
335,2.741168214405e-03,9.389624633871e-04,14.000000,1
336,9.728535902048e-04,1.849796571561e-03,15.000000,1
337,7.179778269791e-03,6.983304703509e-03,15.000000,1
338,8.299336901805e-03,8.056872354282e-03,15.000000,1
339,4.388882982362e-03,1.591933209364e-03,14.000000,1
340,8.971519647802e-03,3.510535673125e-03,17.000000,1
